Acct,Acct_status,clientPID,PlanStatus,Active_date,Term_date
41219807,-99,HZ_MultiCarrier_Addon,1,2016-08-15,None
41219807,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-15,2018-01-26
41226793,1,HZ_MultiCarrier_Addon,1,2017-05-07,None
41231250,-99,HZ_MultiCarrier_Addon,2,2016-08-15,None
41231250,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-15,2018-01-26
41237977,1,HZ_MultiCarrier_Addon,1,2016-08-16,None
41237977,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-16,2018-01-26
41238153,-99,HZ_MultiCarrier_Addon,1,2016-08-16,None
41238153,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-16,2018-01-26
41240061,-99,HZ_MultiCarrier_Addon,1,2016-08-16,None
41240061,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-16,2018-01-26
41240895,1,HZ_MultiCarrier_Addon,1,2017-07-29,None
41241386,-99,HZ_MultiCarrier_Addon,2,2016-08-16,None
41241386,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-16,2018-01-26
41241424,1,HZ_MultiCarrier_Addon,1,2017-03-07,None
41253270,-2,HZ_MultiCarrier_Addon,1,2016-08-17,None
41253270,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41253788,-99,HZ_MultiCarrier_Addon,2,2016-08-17,None
41253788,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41254299,1,HZ_MultiCarrier_Addon,1,2016-08-17,None
41254299,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41255141,1,HZ_MultiCarrier_Addon,1,2016-08-17,None
41255141,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41255201,-2,HZ_MultiCarrier_Addon,1,2016-08-17,None
41255201,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41255584,1,HZ_MultiCarrier_Addon,1,2016-08-17,None
41255584,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41256015,-99,HZ_MultiCarrier_Addon,1,2016-08-17,None
41256015,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41256146,1,HZ_MultiCarrier_Addon,-1,2016-08-17,2016-10-27
41256146,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41256620,1,HZ_MultiCarrier_Addon,1,2016-08-17,None
41256620,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41257504,-99,HZ_MultiCarrier_Addon,1,2016-08-17,None
41257504,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-17,2018-01-26
41265008,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41265008,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41266376,-99,HZ_MultiCarrier_Addon,2,2016-08-18,None
41266376,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41266402,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41266402,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41266421,-99,HZ_MultiCarrier_Addon,2,2016-08-18,None
41266421,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41268020,1,HZ_MultiCarrier_Addon,1,2016-08-18,None
41268020,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41268653,1,HZ_MultiCarrier_Addon,1,2016-08-18,None
41268653,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41269148,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41269148,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41269473,-2,HZ_MultiCarrier_Addon,1,2016-08-18,None
41269473,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41269968,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41269968,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41271767,1,HZ_MultiCarrier_Addon,1,2016-08-18,None
41271767,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41274158,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41274158,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41275728,-99,HZ_MultiCarrier_Addon,2,2016-08-18,None
41275728,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41278810,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41278810,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-18,2018-01-26
41279610,-99,HZ_MultiCarrier_Addon,1,2016-08-19,None
41279610,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41281174,-99,HZ_MultiCarrier_Addon,1,2016-08-19,None
41281174,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41282242,-99,HZ_MultiCarrier_Addon,1,2016-08-19,None
41282242,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41282864,-99,HZ_MultiCarrier_Addon,1,2016-08-19,None
41282864,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41283727,1,HZ_MultiCarrier_Addon,1,2016-08-19,None
41283727,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41284192,-99,HZ_MultiCarrier_Addon,1,2016-06-01,None
41284299,1,HZ_MultiCarrier_Addon,1,2016-08-19,None
41284299,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41284622,1,HZ_MultiCarrier_Addon,1,2017-08-17,None
41284626,1,HZ_MultiCarrier_Addon,-1,2016-08-19,2016-06-22
41284626,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41285113,-3,HZ_MultiCarrier_Addon,1,2016-08-19,None
41285113,-3,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41285777,-99,HZ_MultiCarrier_Addon,1,2016-08-19,None
41285777,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41285897,-99,HZ_MultiCarrier_Addon,1,2016-08-19,None
41285897,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41286220,1,HZ_MultiCarrier_Addon,-1,2016-07-13,2016-09-20
41286220,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-13,2018-01-26
41286917,-99,HZ_MultiCarrier_Addon,2,2016-08-19,None
41286917,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41287561,1,HZ_MultiCarrier_Addon,1,2016-08-19,None
41287561,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41288078,1,HZ_MultiCarrier_Addon,1,2016-08-19,None
41288078,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41289075,1,HZ_MultiCarrier_Addon,1,2016-08-19,None
41289075,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41293702,1,HZ_MultiCarrier_Addon,1,2016-08-19,None
41293702,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-19,2018-01-26
41294213,-99,HZ_MultiCarrier_Addon,1,2016-08-20,None
41294213,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41296269,-99,HZ_MultiCarrier_Addon,1,2016-08-20,None
41296269,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41296419,1,HZ_MultiCarrier_Addon,1,2016-08-20,None
41296419,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41297623,-99,HZ_MultiCarrier_Addon,2,2016-08-20,None
41297623,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41297953,-99,HZ_MultiCarrier_Addon,2,2016-08-20,None
41297953,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41301355,1,HZ_MultiCarrier_Addon,1,2016-08-20,None
41301355,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41304172,1,HZ_MultiCarrier_Addon,1,2016-08-20,None
41304172,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-20,2018-01-26
41316445,-99,HZ_MultiCarrier_Addon,1,2016-08-21,None
41316445,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-21,2018-01-26
41323295,-99,HZ_MultiCarrier_Addon,1,2016-08-21,None
41323295,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-21,2018-01-26
41330141,1,HZ_MultiCarrier_Addon,1,2016-08-22,None
41330141,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-22,2018-01-26
41334600,-99,HZ_MultiCarrier_Addon,1,2016-08-22,None
41334600,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-22,2018-01-26
41339447,-99,HZ_MultiCarrier_Addon,1,2016-08-22,None
41339447,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-22,2018-01-26
41343491,1,HZ_MultiCarrier_Addon,1,2016-08-23,None
41343491,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41343573,-99,HZ_MultiCarrier_Addon,1,2016-08-23,None
41343573,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41344103,1,HZ_MultiCarrier_Addon,1,2016-08-23,None
41344103,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41344750,-99,HZ_MultiCarrier_Addon,1,2016-08-23,None
41344750,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41345313,-99,HZ_MultiCarrier_Addon,1,2016-08-23,None
41345313,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41346222,-2,HZ_MultiCarrier_Addon,1,2016-08-23,None
41346222,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41346300,-99,HZ_MultiCarrier_Addon,1,2016-08-23,None
41346300,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41346320,-99,HZ_MultiCarrier_Addon,1,2016-08-23,None
41346320,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41347011,-2,HZ_MultiCarrier_Addon,1,2016-08-23,None
41347011,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41347103,1,HZ_MultiCarrier_Addon,1,2016-08-23,None
41347103,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41347137,1,HZ_MultiCarrier_Addon,2,2016-09-01,None
41347137,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41347610,1,HZ_MultiCarrier_Addon,1,2016-08-23,None
41347610,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41348431,1,HZ_MultiCarrier_Addon,1,2016-08-23,None
41348431,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41349155,-2,HZ_MultiCarrier_Addon,1,2016-08-23,None
41349155,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-23,2018-01-26
41356335,1,HZ_MultiCarrier_Addon,-1,2016-08-24,2016-08-24
41356335,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41356906,-3,HZ_MultiCarrier_Addon,1,2016-08-24,None
41356906,-3,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41357245,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41357245,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41357321,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41357321,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41357898,-3,HZ_MultiCarrier_Addon,1,2016-08-24,None
41357898,-3,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41358339,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41358339,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41358385,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41358385,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41358760,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41358760,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41358775,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41358775,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41359339,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41359339,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41359587,-2,HZ_MultiCarrier_Addon,1,2016-08-24,None
41359587,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41359928,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41359928,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41360239,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41360239,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41360650,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41360650,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41361315,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41361315,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41361476,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41361476,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41361541,1,HZ_MultiCarrier_Addon,1,2016-08-24,None
41361541,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41362263,-99,HZ_MultiCarrier_Addon,1,2016-08-24,None
41362263,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-24,2018-01-26
41367012,-99,HZ_MultiCarrier_Addon,1,2016-08-25,None
41367012,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41368576,-99,HZ_MultiCarrier_Addon,1,2016-08-25,None
41368576,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41370018,-99,HZ_MultiCarrier_Addon,2,2016-08-25,None
41370018,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41370066,-99,HZ_MultiCarrier_Addon,2,2016-08-25,None
41370066,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41370405,1,HZ_MultiCarrier_Addon,1,2016-08-25,None
41370405,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41371112,-99,HZ_MultiCarrier_Addon,1,2016-08-25,None
41371112,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41373444,-99,HZ_MultiCarrier_Addon,1,2016-08-25,None
41373444,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41373751,-99,HZ_MultiCarrier_Addon,1,2016-08-25,None
41373751,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-25,2018-01-26
41383864,-99,HZ_MultiCarrier_Addon,1,2016-08-26,None
41383864,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41384844,-99,HZ_MultiCarrier_Addon,2,2016-08-26,None
41384844,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41385146,-99,HZ_MultiCarrier_Addon,2,2016-08-26,None
41385146,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41385360,-99,HZ_MultiCarrier_Addon,2,2016-08-26,None
41385360,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41385433,-99,HZ_MultiCarrier_Addon,1,2016-08-26,None
41385433,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41386717,-99,HZ_MultiCarrier_Addon,1,2016-08-26,None
41386717,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41388284,-99,HZ_MultiCarrier_Addon,1,2016-08-26,None
41388284,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41390340,-99,HZ_MultiCarrier_Addon,1,2016-08-26,None
41390340,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-26,2018-01-26
41394333,-99,HZ_MultiCarrier_Addon,1,2016-08-27,None
41394333,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-27,2018-01-26
41395752,-99,HZ_MultiCarrier_Addon,1,2016-08-27,None
41395752,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-27,2018-01-26
41396456,-99,HZ_MultiCarrier_Addon,1,2016-08-27,None
41396456,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-27,2018-01-26
41396466,1,HZ_MultiCarrier_Addon,1,2016-08-27,None
41396466,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-27,2018-01-26
41396971,-3,HZ_MultiCarrier_Addon,1,2016-08-27,None
41396971,-3,HZ_MultiCarrier_Addon_Trial,3,2016-05-27,2018-01-26
41397281,1,HZ_MultiCarrier_Addon,-1,2016-08-27,2016-10-10
41397281,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-27,2018-01-26
41415053,1,HZ_MultiCarrier_Addon,-1,2016-08-28,2016-09-30
41415053,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-28,2018-01-26
41419473,-99,HZ_MultiCarrier_Addon,2,2016-08-28,None
41419473,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-28,2018-01-26
41422716,-99,HZ_MultiCarrier_Addon,2,2016-08-28,None
41422716,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-28,2018-01-26
41424957,-99,HZ_MultiCarrier_Addon,1,2016-08-29,None
41424957,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-29,2018-01-26
41438575,-3,HZ_MultiCarrier_Addon,1,2017-02-07,None
41440593,-99,HZ_MultiCarrier_Addon,1,2016-08-30,None
41440593,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-30,2018-01-26
41456665,1,HZ_MultiCarrier_Addon,1,2016-08-31,None
41456665,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41457130,1,HZ_MultiCarrier_Addon,1,2016-08-31,None
41457130,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41457429,-99,HZ_MultiCarrier_Addon,1,2016-08-31,None
41457429,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41458552,1,HZ_MultiCarrier_Addon,1,2016-08-31,None
41458552,1,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41459592,-3,HZ_MultiCarrier_Addon,1,2016-08-31,None
41459592,-3,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41459679,-2,HZ_MultiCarrier_Addon,1,2016-08-31,None
41459679,-2,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41459787,-99,HZ_MultiCarrier_Addon,2,2016-08-31,None
41459787,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41460358,-99,HZ_MultiCarrier_Addon,1,2016-08-31,None
41460358,-99,HZ_MultiCarrier_Addon_Trial,3,2016-05-31,2018-01-26
41471194,1,HZ_MultiCarrier_Addon,1,2016-09-01,None
41471194,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41471280,1,HZ_MultiCarrier_Addon,1,2016-09-01,None
41471280,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41472696,-99,HZ_MultiCarrier_Addon,2,2016-09-01,None
41472696,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41472864,1,HZ_MultiCarrier_Addon,-1,2016-09-01,2017-07-21
41472864,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41473767,1,HZ_MultiCarrier_Addon,-1,2016-09-01,2016-09-02
41473767,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41474217,1,HZ_MultiCarrier_Addon,-1,2016-09-01,2017-01-18
41474217,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41477484,-99,HZ_MultiCarrier_Addon,1,2016-09-01,None
41477484,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41478407,-99,HZ_MultiCarrier_Addon,2,2016-09-01,None
41478407,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41478615,-99,HZ_MultiCarrier_Addon,1,2016-09-01,None
41478615,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-01,2018-01-26
41484011,1,HZ_MultiCarrier_Addon,1,2016-09-02,None
41484011,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-02,2018-01-26
41484161,1,HZ_MultiCarrier_Addon,1,2016-09-02,None
41484161,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-02,2018-01-26
41485221,-99,HZ_MultiCarrier_Addon,1,2016-09-02,None
41485221,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-02,2018-01-26
41485828,1,HZ_MultiCarrier_Addon,1,2016-09-02,None
41485828,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-02,2018-01-26
41486785,-99,HZ_MultiCarrier_Addon,1,2016-09-02,None
41486785,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-02,2018-01-26
41486983,-99,HZ_MultiCarrier_Addon,1,2016-09-02,None
41486983,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-02,2018-01-26
41498504,1,HZ_MultiCarrier_Addon,1,2016-09-03,None
41498504,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-03,2018-01-26
41498703,1,HZ_MultiCarrier_Addon,1,2016-09-03,None
41498703,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-03,2018-01-26
41499530,-99,HZ_MultiCarrier_Addon,1,2016-09-03,None
41499530,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-03,2018-01-26
41499778,-99,HZ_MultiCarrier_Addon,1,2016-09-03,None
41499778,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-03,2018-01-26
41504701,-99,HZ_MultiCarrier_Addon,1,2016-09-03,None
41504701,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-03,2018-01-26
41509517,-99,HZ_MultiCarrier_Addon,2,2016-09-03,None
41509517,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-03,2018-01-26
41538789,-99,HZ_MultiCarrier_Addon,1,2016-09-05,None
41538789,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-05,2018-01-26
41545953,-99,HZ_MultiCarrier_Addon,1,2016-09-06,None
41545953,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41545967,-99,HZ_MultiCarrier_Addon,2,2016-09-06,None
41545967,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41546310,1,HZ_MultiCarrier_Addon,1,2016-09-06,None
41546310,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41550036,-99,HZ_MultiCarrier_Addon,2,2016-09-06,None
41550036,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41551264,1,HZ_MultiCarrier_Addon,1,2016-09-06,None
41551264,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41551326,-3,HZ_MultiCarrier_Addon,1,2016-09-06,None
41551326,-3,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41551403,1,HZ_MultiCarrier_Addon,2,2016-10-15,None
41551403,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-15,2018-01-26
41552874,-99,HZ_MultiCarrier_Addon,1,2016-09-06,None
41552874,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-06,2018-01-26
41559446,-99,HZ_MultiCarrier_Addon,1,2016-09-07,None
41559446,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41561191,1,HZ_MultiCarrier_Addon,1,2016-09-07,None
41561191,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41561258,-3,HZ_MultiCarrier_Addon,1,2017-08-09,None
41561578,-99,HZ_MultiCarrier_Addon,1,2016-09-07,None
41561578,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
