Acct,Acct_status,clientPID,PlanStatus,Active_date,Term_date
41561634,1,HZ_MultiCarrier_Addon,1,2016-09-07,None
41561634,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41562176,-99,HZ_MultiCarrier_Addon,1,2016-09-07,None
41562176,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41562858,-99,HZ_MultiCarrier_Addon,1,2016-09-07,None
41562858,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41568925,-99,HZ_MultiCarrier_Addon,1,2016-09-07,None
41568925,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41569859,-99,HZ_MultiCarrier_Addon,2,2016-09-07,None
41569859,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-07,2018-01-26
41573632,-99,HZ_MultiCarrier_Addon,2,2016-09-08,None
41573632,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-08,2018-01-26
41573899,1,HZ_MultiCarrier_Addon,1,2016-09-08,None
41573899,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-08,2018-01-26
41575472,-99,HZ_MultiCarrier_Addon,2,2016-09-08,None
41575472,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-08,2018-01-26
41575477,-99,HZ_MultiCarrier_Addon,1,2016-09-08,None
41575477,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-08,2018-01-26
41577236,-99,HZ_MultiCarrier_Addon,1,2016-09-08,None
41577236,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-08,2018-01-26
41586366,-99,HZ_MultiCarrier_Addon,1,2016-09-09,None
41586366,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41587705,-99,HZ_MultiCarrier_Addon,2,2016-09-09,None
41587705,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41587728,-99,HZ_MultiCarrier_Addon,1,2016-09-09,None
41587728,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41587866,-99,HZ_MultiCarrier_Addon,1,2016-09-09,None
41587866,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41589929,1,HZ_MultiCarrier_Addon,1,2016-09-09,None
41589929,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41591874,1,HZ_MultiCarrier_Addon,1,2016-09-09,None
41591874,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41592298,1,HZ_MultiCarrier_Addon,1,2016-09-09,None
41592298,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41595599,-99,HZ_MultiCarrier_Addon,1,2016-09-09,None
41595599,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41598749,-99,HZ_MultiCarrier_Addon,1,2016-09-09,None
41598749,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-09,2018-01-26
41600859,-99,HZ_MultiCarrier_Addon,1,2016-09-10,None
41600859,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-10,2018-01-26
41601697,-3,HZ_MultiCarrier_Addon,1,2016-09-10,None
41601697,-3,HZ_MultiCarrier_Addon_Trial,3,2016-06-10,2018-01-26
41601897,-99,HZ_MultiCarrier_Addon,1,2016-09-10,None
41601897,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-10,2018-01-26
41602261,-99,HZ_MultiCarrier_Addon,1,2016-06-10,None
41604269,1,HZ_MultiCarrier_Addon,1,2016-09-10,None
41604269,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-10,2018-01-26
41606595,-99,HZ_MultiCarrier_Addon,1,2016-08-18,None
41614069,-1,HZ_MultiCarrier_Addon,1,2016-09-10,None
41614069,-1,HZ_MultiCarrier_Addon_Trial,3,2016-06-10,2018-01-26
41614107,-99,HZ_MultiCarrier_Addon,1,2016-09-10,None
41614107,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-10,2018-01-26
41618732,1,HZ_MultiCarrier_Addon,1,2016-09-11,None
41618732,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-11,2018-01-26
41621758,1,HZ_MultiCarrier_Addon,1,2016-09-11,None
41621758,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-11,2018-01-26
41626827,-99,HZ_MultiCarrier_Addon,1,2016-09-11,None
41626827,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-11,2018-01-26
41638327,-99,HZ_MultiCarrier_Addon,1,2016-09-12,None
41638327,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-12,2018-01-26
41648592,1,HZ_MultiCarrier_Addon,1,2016-09-12,None
41648592,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-12,2018-01-26
41651629,1,HZ_MultiCarrier_Addon,1,2016-09-13,None
41651629,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-13,2018-01-26
41653054,1,HZ_MultiCarrier_Addon,1,2016-09-13,None
41653054,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-13,2018-01-26
41653820,-99,HZ_MultiCarrier_Addon,1,2016-09-13,None
41653820,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-13,2018-01-26
41654612,1,HZ_MultiCarrier_Addon,-1,2016-09-13,2017-02-15
41654612,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-13,2018-01-26
41658271,1,HZ_MultiCarrier_Addon,1,2016-09-13,None
41658271,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-13,2018-01-26
41663865,-2,HZ_MultiCarrier_Addon,1,2016-09-14,None
41663865,-2,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41664658,-99,HZ_MultiCarrier_Addon,1,2016-09-14,None
41664658,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41665998,1,HZ_MultiCarrier_Addon,-1,2016-09-14,2016-09-09
41665998,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41668074,1,HZ_MultiCarrier_Addon,1,2017-04-07,None
41668074,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41668325,-99,HZ_MultiCarrier_Addon,1,2016-09-14,None
41668325,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41668507,1,HZ_MultiCarrier_Addon,1,2016-09-14,None
41668507,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41669214,1,HZ_MultiCarrier_Addon,1,2017-01-05,None
41672961,-99,HZ_MultiCarrier_Addon,2,2016-09-14,None
41672961,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41673861,-99,HZ_MultiCarrier_Addon,1,2016-09-14,None
41673861,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-14,2018-01-26
41678433,-99,HZ_MultiCarrier_Addon,1,2016-09-15,None
41678433,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41679916,-99,HZ_MultiCarrier_Addon,2,2016-09-15,None
41679916,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41682337,1,HZ_MultiCarrier_Addon,1,2016-09-15,None
41682337,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41682909,-99,HZ_MultiCarrier_Addon,1,2016-09-15,None
41682909,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41686514,1,HZ_MultiCarrier_Addon,-1,2016-09-15,2016-09-08
41686514,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41688248,-99,HZ_MultiCarrier_Addon,1,2016-09-15,None
41688248,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41689846,-99,HZ_MultiCarrier_Addon,2,2016-09-15,None
41689846,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-15,2018-01-26
41692981,1,HZ_MultiCarrier_Addon,1,2016-09-16,None
41692981,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41695338,1,HZ_MultiCarrier_Addon,1,2017-02-20,None
41696238,-99,HZ_MultiCarrier_Addon,1,2016-09-16,None
41696238,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41696360,-99,HZ_MultiCarrier_Addon,2,2016-09-16,None
41696360,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41696935,1,HZ_MultiCarrier_Addon,1,2016-09-16,None
41696935,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41697087,1,HZ_MultiCarrier_Addon,1,2016-09-16,None
41697087,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41697968,-99,HZ_MultiCarrier_Addon,1,2016-09-16,None
41697968,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41698465,-99,HZ_MultiCarrier_Addon,1,2016-09-16,None
41698465,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41698535,-99,HZ_MultiCarrier_Addon,1,2016-09-16,None
41698535,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41698576,-99,HZ_MultiCarrier_Addon,2,2016-09-16,None
41698576,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41698867,1,HZ_MultiCarrier_Addon,1,2017-04-06,None
41699036,1,HZ_MultiCarrier_Addon,-1,2017-07-05,2017-07-06
41699444,1,HZ_MultiCarrier_Addon,1,2017-10-12,None
41700226,1,HZ_MultiCarrier_Addon,-1,2016-09-16,2016-09-20
41700226,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-16,2018-01-26
41708993,-99,HZ_MultiCarrier_Addon,1,2016-09-20,None
41708993,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-17,2018-01-26
41710185,-99,HZ_MultiCarrier_Addon,1,2016-09-20,None
41710185,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-17,2018-01-26
41710229,1,HZ_MultiCarrier_Addon,1,2016-09-17,None
41710229,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-17,2018-01-26
41713613,-99,HZ_MultiCarrier_Addon,1,2016-09-17,None
41713613,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-17,2018-01-26
41715109,-99,HZ_MultiCarrier_Addon,2,2016-09-17,None
41715109,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-17,2018-01-26
41719237,-99,HZ_MultiCarrier_Addon,1,2016-09-20,None
41719237,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-17,2018-01-26
41725284,-99,HZ_MultiCarrier_Addon,1,2016-09-18,None
41725284,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-18,2018-01-26
41750459,-99,HZ_MultiCarrier_Addon,1,2016-09-19,None
41750459,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-19,2018-01-26
41762203,1,HZ_MultiCarrier_Addon,1,2016-09-20,None
41762203,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-20,2018-01-26
41763809,-99,HZ_MultiCarrier_Addon,1,2016-10-01,None
41763809,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-20,2018-01-26
41764657,1,HZ_MultiCarrier_Addon,1,2016-09-20,None
41764657,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-20,2018-01-26
41766692,-99,HZ_MultiCarrier_Addon,1,2016-09-20,None
41766692,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-20,2018-01-26
41769274,1,HZ_MultiCarrier_Addon,1,2016-09-20,None
41769274,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-20,2018-01-26
41779817,1,HZ_MultiCarrier_Addon,1,2016-07-18,None
41779817,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-18,2018-01-26
41780089,-99,HZ_MultiCarrier_Addon,1,2016-09-21,None
41780089,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-21,2018-01-26
41780407,1,HZ_MultiCarrier_Addon,1,2016-09-21,None
41780407,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-21,2018-01-26
41781300,-3,HZ_MultiCarrier_Addon,1,2017-02-06,None
41781327,1,HZ_MultiCarrier_Addon,1,2016-09-21,None
41781327,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-21,2018-01-26
41789042,1,HZ_MultiCarrier_Addon,1,2016-09-21,None
41789042,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-21,2018-01-26
41791186,-99,HZ_MultiCarrier_Addon,2,2016-09-22,None
41791186,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41791351,-2,HZ_MultiCarrier_Addon,1,2017-09-18,None
41792736,1,HZ_MultiCarrier_Addon,1,2017-05-31,None
41792748,-99,HZ_MultiCarrier_Addon,1,2016-09-22,None
41792748,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41793726,-1,HZ_MultiCarrier_Addon,1,2016-09-22,None
41793726,-1,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41794562,1,HZ_MultiCarrier_Addon,1,2016-09-22,None
41794562,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41795411,-99,HZ_MultiCarrier_Addon,1,2016-09-22,None
41795411,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41795806,-99,HZ_MultiCarrier_Addon,2,2016-09-22,None
41795806,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41796138,-99,HZ_MultiCarrier_Addon,2,2016-09-22,None
41796138,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41797892,-2,HZ_MultiCarrier_Addon,1,2016-09-22,None
41797892,-2,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41799157,1,HZ_MultiCarrier_Addon,1,2016-09-22,None
41799157,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-22,2018-01-26
41804796,-99,HZ_MultiCarrier_Addon,1,2016-10-01,None
41804796,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41806618,1,HZ_MultiCarrier_Addon,1,2016-09-23,None
41806618,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41806948,-99,HZ_MultiCarrier_Addon,1,2016-09-23,None
41806948,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41807777,1,HZ_MultiCarrier_Addon,1,2016-09-02,None
41807989,1,HZ_MultiCarrier_Addon,1,2016-06-30,None
41808114,-99,HZ_MultiCarrier_Addon,1,2016-09-23,None
41808114,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41808590,-99,HZ_MultiCarrier_Addon,2,2016-09-23,None
41808590,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41808886,-99,HZ_MultiCarrier_Addon,2,2016-09-23,None
41808886,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41812121,-3,HZ_MultiCarrier_Addon,1,2016-09-23,None
41812121,-3,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41814484,1,HZ_MultiCarrier_Addon,1,2016-09-23,None
41814484,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41816842,1,HZ_MultiCarrier_Addon,1,2016-09-23,None
41816842,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-23,2018-01-26
41819499,-99,HZ_MultiCarrier_Addon,1,2016-09-24,None
41819499,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-24,2018-01-26
41821129,-99,HZ_MultiCarrier_Addon,1,2016-09-24,None
41821129,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-24,2018-01-26
41825469,1,HZ_MultiCarrier_Addon,1,2016-09-24,None
41825469,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-24,2018-01-26
41834414,-99,HZ_MultiCarrier_Addon,1,2016-09-25,None
41834414,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-25,2018-01-26
41834904,-99,HZ_MultiCarrier_Addon,1,2016-09-25,None
41834904,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-25,2018-01-26
41835039,-99,HZ_MultiCarrier_Addon,1,2016-09-25,None
41835039,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-25,2018-01-26
41843130,-99,HZ_MultiCarrier_Addon,2,2016-09-25,None
41843130,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-25,2018-01-26
41846877,1,HZ_MultiCarrier_Addon,1,2017-10-16,None
41848904,-99,HZ_MultiCarrier_Addon,1,2016-09-26,None
41848904,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-26,2018-01-26
41851193,-2,HZ_MultiCarrier_Addon,1,2016-09-26,None
41851193,-2,HZ_MultiCarrier_Addon_Trial,3,2016-06-26,2018-01-26
41856414,1,HZ_MultiCarrier_Addon,1,2016-09-26,None
41856414,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-26,2018-01-26
41863569,-99,HZ_MultiCarrier_Addon,1,2016-09-27,None
41863569,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-27,2018-01-26
41864949,1,HZ_MultiCarrier_Addon,1,2016-09-27,None
41864949,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-27,2018-01-26
41866288,1,HZ_MultiCarrier_Addon,-1,2016-09-27,2016-08-23
41866288,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-27,2018-01-26
41870098,1,HZ_MultiCarrier_Addon,1,2016-09-27,None
41870098,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-27,2018-01-26
41876676,-99,HZ_MultiCarrier_Addon,2,2016-09-28,None
41876676,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41878042,1,HZ_MultiCarrier_Addon,1,2016-09-28,None
41878042,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41878183,-99,HZ_MultiCarrier_Addon,1,2016-09-28,None
41878183,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41878376,-99,HZ_MultiCarrier_Addon,2,2016-09-28,None
41878376,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41879034,-99,HZ_MultiCarrier_Addon,2,2016-09-28,None
41879034,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41879207,-99,HZ_MultiCarrier_Addon,1,2016-08-10,None
41879207,-99,HZ_MultiCarrier_Addon_Trial,3,2016-08-10,2018-01-26
41879837,1,HZ_MultiCarrier_Addon,1,2016-09-28,None
41879837,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41882590,1,HZ_MultiCarrier_Addon,1,2016-09-28,None
41882590,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-28,2018-01-26
41889211,1,HZ_MultiCarrier_Addon,1,2016-07-09,None
41889211,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-09,2018-01-26
41890597,-99,HZ_MultiCarrier_Addon,1,2016-09-29,None
41890597,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41892912,-99,HZ_MultiCarrier_Addon,2,2016-09-29,None
41892912,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41893040,-99,HZ_MultiCarrier_Addon,1,2016-09-29,None
41893040,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41899557,-3,HZ_MultiCarrier_Addon,1,2016-09-29,None
41899557,-3,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41900185,-99,HZ_MultiCarrier_Addon,1,2016-10-04,None
41900185,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41900192,-99,HZ_MultiCarrier_Addon,2,2016-09-29,None
41900192,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41901733,-99,HZ_MultiCarrier_Addon,1,2016-09-29,None
41901733,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-29,2018-01-26
41904052,-99,HZ_MultiCarrier_Addon,1,2016-09-30,None
41904052,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41904657,-99,HZ_MultiCarrier_Addon,1,2016-09-30,None
41904657,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41905601,1,HZ_MultiCarrier_Addon,1,2016-09-30,None
41905601,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41906039,1,HZ_MultiCarrier_Addon,-1,2016-09-30,2016-11-14
41906039,1,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41906704,-99,HZ_MultiCarrier_Addon,1,2016-09-30,None
41906704,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41907153,-99,HZ_MultiCarrier_Addon,1,2016-09-30,None
41907153,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41913245,1,HZ_MultiCarrier_Addon,-1,2016-10-05,2017-03-02
41915199,-99,HZ_MultiCarrier_Addon,1,2016-09-30,None
41915199,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41916496,-99,HZ_MultiCarrier_Addon,1,2016-09-30,None
41916496,-99,HZ_MultiCarrier_Addon_Trial,3,2016-06-30,2018-01-26
41917197,1,HZ_MultiCarrier_Addon,1,2016-07-11,None
41917197,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-11,2018-01-26
41919174,-2,HZ_MultiCarrier_Addon,1,2016-10-04,None
41919174,-2,HZ_MultiCarrier_Addon_Trial,3,2016-07-01,2018-01-26
41920941,-99,HZ_MultiCarrier_Addon,2,2016-10-01,None
41920941,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-01,2018-01-26
41921405,-99,HZ_MultiCarrier_Addon,1,2016-10-01,None
41921405,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-01,2018-01-26
41925988,-99,HZ_MultiCarrier_Addon,1,2016-10-01,None
41925988,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-01,2018-01-26
41930350,-99,HZ_MultiCarrier_Addon,2,2016-10-01,None
41930350,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-01,2018-01-26
41934199,-99,HZ_MultiCarrier_Addon,1,2016-10-02,None
41934199,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-02,2018-01-26
41934970,-99,HZ_MultiCarrier_Addon,1,2016-10-02,None
41934970,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-02,2018-01-26
41936437,1,HZ_MultiCarrier_Addon,1,2016-10-02,None
41936437,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-02,2018-01-26
41957779,-1,HZ_MultiCarrier_Addon,1,2016-10-03,None
41957779,-1,HZ_MultiCarrier_Addon_Trial,3,2016-07-03,2018-01-26
41968294,-99,HZ_MultiCarrier_Addon,1,2016-10-04,None
41968294,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-04,2018-01-26
41972655,-99,HZ_MultiCarrier_Addon,1,2016-10-04,None
41972655,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-04,2018-01-26
41973752,-99,HZ_MultiCarrier_Addon,1,2016-10-04,None
41973752,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-04,2018-01-26
41978925,-99,HZ_MultiCarrier_Addon,2,2016-10-05,None
41978925,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-05,2018-01-26
41982210,-99,HZ_MultiCarrier_Addon,2,2016-10-05,None
41982210,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-05,2018-01-26
41988499,-99,HZ_MultiCarrier_Addon,1,2016-10-05,None
41988499,-99,HZ_MultiCarrier_Addon_Trial,3,2016-07-05,2018-01-26
41994480,1,HZ_MultiCarrier_Addon,-1,2016-10-06,2017-01-09
41994480,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-06,2018-01-26
41995644,1,HZ_MultiCarrier_Addon,1,2016-10-06,None
41995644,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-06,2018-01-26
41996215,1,HZ_MultiCarrier_Addon,1,2016-10-06,None
41996215,1,HZ_MultiCarrier_Addon_Trial,3,2016-07-06,2018-01-26
41996992,1,HZ_MultiCarrier_Addon,1,2017-01-23,None
41998534,1,HZ_MultiCarrier_Addon,1,2016-10-06,None
